Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
VINBLASTINE_LAPATINIB_SW837,VINBLASTINE,LAPATINIB,0,33.39639297,11,20,1
VINBLASTINE_LAPATINIB_T47D,VINBLASTINE,LAPATINIB,12,-33.91977071,11,20,0
VINBLASTINE_LAPATINIB_UACC62,VINBLASTINE,LAPATINIB,9,-0.767746624,11,20,0
VINBLASTINE_LAPATINIB_VCAP,VINBLASTINE,LAPATINIB,27,15.20486157,11,20,1
VINBLASTINE_LAPATINIB_ZR751,VINBLASTINE,LAPATINIB,3,-6.03486564,11,20,0
VINBLASTINE_SORAFENIB_A2058,VINBLASTINE,SORAFENIB,14,25.4344919,11,1,1
VINBLASTINE_SORAFENIB_A2780,VINBLASTINE,SORAFENIB,26,-1.005866696,11,1,0
VINBLASTINE_SORAFENIB_A375,VINBLASTINE,SORAFENIB,13,15.47849733,11,1,1
VINBLASTINE_SORAFENIB_CAOV3,VINBLASTINE,SORAFENIB,19,-9.920310859,11,1,0
VINBLASTINE_SORAFENIB_DLD1,VINBLASTINE,SORAFENIB,5,20.98381052,11,1,1
VINBLASTINE_SORAFENIB_ES2,VINBLASTINE,SORAFENIB,10,34.59434216,11,1,1
VINBLASTINE_SORAFENIB_HCT116,VINBLASTINE,SORAFENIB,2,22.70004511,11,1,1
VINBLASTINE_SORAFENIB_HT144,VINBLASTINE,SORAFENIB,21,17.87219181,11,1,1
VINBLASTINE_SORAFENIB_HT29,VINBLASTINE,SORAFENIB,23,-2.261654984,11,1,0
VINBLASTINE_SORAFENIB_KPL1,VINBLASTINE,SORAFENIB,22,11.78114339,11,1,1
VINBLASTINE_SORAFENIB_LOVO,VINBLASTINE,SORAFENIB,8,0.95587232,11,1,1
VINBLASTINE_SORAFENIB_MDAMB436,VINBLASTINE,SORAFENIB,25,-6.937559609,11,1,0
VINBLASTINE_SORAFENIB_NCIH1650,VINBLASTINE,SORAFENIB,6,11.11385032,11,1,1
VINBLASTINE_SORAFENIB_NCIH2122,VINBLASTINE,SORAFENIB,17,0.267567011,11,1,1
VINBLASTINE_SORAFENIB_NCIH23,VINBLASTINE,SORAFENIB,11,1.141688488,11,1,1
VINBLASTINE_SORAFENIB_NCIH460,VINBLASTINE,SORAFENIB,7,16.23493824,11,1,1
VINBLASTINE_SORAFENIB_NCIH520,VINBLASTINE,SORAFENIB,16,4.067989395,11,1,1
VINBLASTINE_SORAFENIB_OV90,VINBLASTINE,SORAFENIB,18,4.864193647,11,1,1
VINBLASTINE_SORAFENIB_RKO,VINBLASTINE,SORAFENIB,1,29.17794342,11,1,1
VINBLASTINE_SORAFENIB_RPMI7951,VINBLASTINE,SORAFENIB,15,-5.652835366,11,1,0
VINBLASTINE_SORAFENIB_SKMEL30,VINBLASTINE,SORAFENIB,20,11.95274055,11,1,1
VINBLASTINE_SORAFENIB_SKMES1,VINBLASTINE,SORAFENIB,4,18.11050333,11,1,1
VINBLASTINE_SORAFENIB_SKOV3,VINBLASTINE,SORAFENIB,28,25.08227257,11,1,1
VINBLASTINE_SORAFENIB_SW620,VINBLASTINE,SORAFENIB,24,35.17248524,11,1,1
VINBLASTINE_SORAFENIB_SW837,VINBLASTINE,SORAFENIB,0,9.277670163,11,1,1
VINBLASTINE_SORAFENIB_T47D,VINBLASTINE,SORAFENIB,12,-8.890072018,11,1,0
VINBLASTINE_SORAFENIB_UACC62,VINBLASTINE,SORAFENIB,9,7.685265381,11,1,1
VINBLASTINE_SORAFENIB_VCAP,VINBLASTINE,SORAFENIB,27,39.73514779,11,1,1
VINBLASTINE_SORAFENIB_ZR751,VINBLASTINE,SORAFENIB,3,-4.222230431,11,1,0
VINBLASTINE_SUNITINIB_A2058,VINBLASTINE,SUNITINIB,14,1.691645593,11,6,1
VINBLASTINE_SUNITINIB_A2780,VINBLASTINE,SUNITINIB,26,-3.696362168,11,6,0
VINBLASTINE_SUNITINIB_A375,VINBLASTINE,SUNITINIB,13,1.133144836,11,6,1
VINBLASTINE_SUNITINIB_CAOV3,VINBLASTINE,SUNITINIB,19,-3.793368889,11,6,0
VINBLASTINE_SUNITINIB_DLD1,VINBLASTINE,SUNITINIB,5,8.680349493,11,6,1
VINBLASTINE_SUNITINIB_ES2,VINBLASTINE,SUNITINIB,10,16.65884433,11,6,1
VINBLASTINE_SUNITINIB_HCT116,VINBLASTINE,SUNITINIB,2,5.823105023,11,6,1
VINBLASTINE_SUNITINIB_HT144,VINBLASTINE,SUNITINIB,21,7.009757364,11,6,1
VINBLASTINE_SUNITINIB_HT29,VINBLASTINE,SUNITINIB,23,-11.52411698,11,6,0
VINBLASTINE_SUNITINIB_KPL1,VINBLASTINE,SUNITINIB,22,14.71383322,11,6,1
VINBLASTINE_SUNITINIB_LOVO,VINBLASTINE,SUNITINIB,8,-0.270805709,11,6,0
VINBLASTINE_SUNITINIB_MDAMB436,VINBLASTINE,SUNITINIB,25,-5.885634529,11,6,0
VINBLASTINE_SUNITINIB_NCIH1650,VINBLASTINE,SUNITINIB,6,7.611946731,11,6,1
VINBLASTINE_SUNITINIB_NCIH2122,VINBLASTINE,SUNITINIB,17,4.968532262,11,6,1
VINBLASTINE_SUNITINIB_NCIH23,VINBLASTINE,SUNITINIB,11,-18.86316063,11,6,0
VINBLASTINE_SUNITINIB_NCIH460,VINBLASTINE,SUNITINIB,7,-3.919378718,11,6,0
VINBLASTINE_SUNITINIB_NCIH520,VINBLASTINE,SUNITINIB,16,-0.010526166,11,6,0
VINBLASTINE_SUNITINIB_OV90,VINBLASTINE,SUNITINIB,18,0.049221346,11,6,1
VINBLASTINE_SUNITINIB_RKO,VINBLASTINE,SUNITINIB,1,-3.001569304,11,6,0
VINBLASTINE_SUNITINIB_RPMI7951,VINBLASTINE,SUNITINIB,15,-18.02883515,11,6,0
VINBLASTINE_SUNITINIB_SKMEL30,VINBLASTINE,SUNITINIB,20,-10.29952621,11,6,0
VINBLASTINE_SUNITINIB_SKMES1,VINBLASTINE,SUNITINIB,4,-9.699262448,11,6,0
VINBLASTINE_SUNITINIB_SKOV3,VINBLASTINE,SUNITINIB,28,4.819999561,11,6,1
VINBLASTINE_SUNITINIB_SW620,VINBLASTINE,SUNITINIB,24,25.16921451,11,6,1
VINBLASTINE_SUNITINIB_SW837,VINBLASTINE,SUNITINIB,0,-8.047742094,11,6,0
VINBLASTINE_SUNITINIB_T47D,VINBLASTINE,SUNITINIB,12,-18.93567274,11,6,0
VINBLASTINE_SUNITINIB_UACC62,VINBLASTINE,SUNITINIB,9,6.58920859,11,6,1
VINBLASTINE_SUNITINIB_VCAP,VINBLASTINE,SUNITINIB,27,6.344013992,11,6,1
VINBLASTINE_SUNITINIB_ZR751,VINBLASTINE,SUNITINIB,3,-11.21871505,11,6,0
VINBLASTINE_ZOLINZA_A2058,VINBLASTINE,ZOLINZA,14,-21.518126,11,9,0
VINBLASTINE_ZOLINZA_A2780,VINBLASTINE,ZOLINZA,26,-14.14086203,11,9,0
VINBLASTINE_ZOLINZA_A375,VINBLASTINE,ZOLINZA,13,-31.31519734,11,9,0
VINBLASTINE_ZOLINZA_CAOV3,VINBLASTINE,ZOLINZA,19,-37.1587722,11,9,0
VINBLASTINE_ZOLINZA_DLD1,VINBLASTINE,ZOLINZA,5,-3.996709229,11,9,0
VINBLASTINE_ZOLINZA_ES2,VINBLASTINE,ZOLINZA,10,5.605589033,11,9,1
VINBLASTINE_ZOLINZA_HCT116,VINBLASTINE,ZOLINZA,2,-13.34366812,11,9,0
VINBLASTINE_ZOLINZA_HT144,VINBLASTINE,ZOLINZA,21,2.203437311,11,9,1
VINBLASTINE_ZOLINZA_HT29,VINBLASTINE,ZOLINZA,23,-3.148207356,11,9,0
VINBLASTINE_ZOLINZA_KPL1,VINBLASTINE,ZOLINZA,22,20.39194354,11,9,1
VINBLASTINE_ZOLINZA_LOVO,VINBLASTINE,ZOLINZA,8,4.47355371,11,9,1
VINBLASTINE_ZOLINZA_MDAMB436,VINBLASTINE,ZOLINZA,25,-16.02021888,11,9,0
VINBLASTINE_ZOLINZA_NCIH1650,VINBLASTINE,ZOLINZA,6,3.980082911,11,9,1
VINBLASTINE_ZOLINZA_NCIH2122,VINBLASTINE,ZOLINZA,17,-20.15337746,11,9,0
VINBLASTINE_ZOLINZA_NCIH23,VINBLASTINE,ZOLINZA,11,-38.57213393,11,9,0
VINBLASTINE_ZOLINZA_NCIH460,VINBLASTINE,ZOLINZA,7,-18.94381502,11,9,0
VINBLASTINE_ZOLINZA_NCIH520,VINBLASTINE,ZOLINZA,16,-0.696788621,11,9,0
VINBLASTINE_ZOLINZA_OV90,VINBLASTINE,ZOLINZA,18,-7.337505143,11,9,0
VINBLASTINE_ZOLINZA_RKO,VINBLASTINE,ZOLINZA,1,-3.191112997,11,9,0
VINBLASTINE_ZOLINZA_RPMI7951,VINBLASTINE,ZOLINZA,15,-11.50761233,11,9,0
VINBLASTINE_ZOLINZA_SKMEL30,VINBLASTINE,ZOLINZA,20,-28.53523545,11,9,0
VINBLASTINE_ZOLINZA_SKMES1,VINBLASTINE,ZOLINZA,4,0.87424644,11,9,1
VINBLASTINE_ZOLINZA_SKOV3,VINBLASTINE,ZOLINZA,28,24.42820826,11,9,1
VINBLASTINE_ZOLINZA_SW620,VINBLASTINE,ZOLINZA,24,19.96812077,11,9,1
VINBLASTINE_ZOLINZA_SW837,VINBLASTINE,ZOLINZA,0,12.8994721,11,9,1
VINBLASTINE_ZOLINZA_T47D,VINBLASTINE,ZOLINZA,12,1.746119261,11,9,1
VINBLASTINE_ZOLINZA_UACC62,VINBLASTINE,ZOLINZA,9,1.670019848,11,9,1
VINBLASTINE_ZOLINZA_VCAP,VINBLASTINE,ZOLINZA,27,18.28194836,11,9,1
VINBLASTINE_ZOLINZA_ZR751,VINBLASTINE,ZOLINZA,3,-40.78037564,11,9,0
VINORELBINE_ABT-888_A2058,VINORELBINE,ABT-888,14,-14.72948136,15,5,0
VINORELBINE_ABT-888_A2780,VINORELBINE,ABT-888,26,-13.93949131,15,5,0
VINORELBINE_ABT-888_A375,VINORELBINE,ABT-888,13,10.32188837,15,5,1
VINORELBINE_ABT-888_CAOV3,VINORELBINE,ABT-888,19,-34.17870763,15,5,0
VINORELBINE_ABT-888_DLD1,VINORELBINE,ABT-888,5,-1.221444002,15,5,0
VINORELBINE_ABT-888_ES2,VINORELBINE,ABT-888,10,14.9163075,15,5,1
VINORELBINE_ABT-888_HCT116,VINORELBINE,ABT-888,2,-10.42891778,15,5,0
VINORELBINE_ABT-888_HT144,VINORELBINE,ABT-888,21,-3.374578758,15,5,0
VINORELBINE_ABT-888_HT29,VINORELBINE,ABT-888,23,-21.08220023,15,5,0
VINORELBINE_ABT-888_KPL1,VINORELBINE,ABT-888,22,2.455041508,15,5,1
VINORELBINE_ABT-888_LOVO,VINORELBINE,ABT-888,8,-2.38539239,15,5,0
VINORELBINE_ABT-888_MDAMB436,VINORELBINE,ABT-888,25,9.673112991,15,5,1
VINORELBINE_ABT-888_NCIH1650,VINORELBINE,ABT-888,6,-10.63729132,15,5,0
VINORELBINE_ABT-888_NCIH2122,VINORELBINE,ABT-888,17,-11.45134565,15,5,0
VINORELBINE_ABT-888_NCIH23,VINORELBINE,ABT-888,11,-99.70601119,15,5,0
VINORELBINE_ABT-888_NCIH460,VINORELBINE,ABT-888,7,0.623141907,15,5,1
VINORELBINE_ABT-888_NCIH520,VINORELBINE,ABT-888,16,-10.23345184,15,5,0
VINORELBINE_ABT-888_OV90,VINORELBINE,ABT-888,18,21.73562619,15,5,1
VINORELBINE_ABT-888_RKO,VINORELBINE,ABT-888,1,-1.336451327,15,5,0
VINORELBINE_ABT-888_RPMI7951,VINORELBINE,ABT-888,15,-11.41582919,15,5,0
VINORELBINE_ABT-888_SKMEL30,VINORELBINE,ABT-888,20,10.57602911,15,5,1
VINORELBINE_ABT-888_SKMES1,VINORELBINE,ABT-888,4,19.40680488,15,5,1
VINORELBINE_ABT-888_SKOV3,VINORELBINE,ABT-888,28,6.328011777,15,5,1
VINORELBINE_ABT-888_SW620,VINORELBINE,ABT-888,24,-2.032071629,15,5,0
VINORELBINE_ABT-888_SW837,VINORELBINE,ABT-888,0,-22.60500538,15,5,0
VINORELBINE_ABT-888_T47D,VINORELBINE,ABT-888,12,-62.14153045,15,5,0
VINORELBINE_ABT-888_UACC62,VINORELBINE,ABT-888,9,-4.148839186,15,5,0
VINORELBINE_ABT-888_VCAP,VINORELBINE,ABT-888,27,-15.99404826,15,5,0
VINORELBINE_ABT-888_ZR751,VINORELBINE,ABT-888,3,-18.10633388,15,5,0
VINORELBINE_BORTEZOMIB_A2058,VINORELBINE,BORTEZOMIB,14,-29.6509664,15,4,0
VINORELBINE_BORTEZOMIB_A2780,VINORELBINE,BORTEZOMIB,26,-33.09195683,15,4,0
VINORELBINE_BORTEZOMIB_A375,VINORELBINE,BORTEZOMIB,13,-9.598752946,15,4,0
VINORELBINE_BORTEZOMIB_CAOV3,VINORELBINE,BORTEZOMIB,19,-42.79262801,15,4,0
VINORELBINE_BORTEZOMIB_DLD1,VINORELBINE,BORTEZOMIB,5,0.047450389,15,4,1
VINORELBINE_BORTEZOMIB_ES2,VINORELBINE,BORTEZOMIB,10,-28.59156521,15,4,0
VINORELBINE_BORTEZOMIB_HCT116,VINORELBINE,BORTEZOMIB,2,-23.6526331,15,4,0
VINORELBINE_BORTEZOMIB_HT144,VINORELBINE,BORTEZOMIB,21,-9.779495746,15,4,0
VINORELBINE_BORTEZOMIB_HT29,VINORELBINE,BORTEZOMIB,23,-42.68826455,15,4,0
VINORELBINE_BORTEZOMIB_KPL1,VINORELBINE,BORTEZOMIB,22,-0.482273404,15,4,0
VINORELBINE_BORTEZOMIB_LOVO,VINORELBINE,BORTEZOMIB,8,-2.567892115,15,4,0
VINORELBINE_BORTEZOMIB_MDAMB436,VINORELBINE,BORTEZOMIB,25,-3.679128732,15,4,0
VINORELBINE_BORTEZOMIB_NCIH1650,VINORELBINE,BORTEZOMIB,6,-28.18792891,15,4,0
VINORELBINE_BORTEZOMIB_NCIH2122,VINORELBINE,BORTEZOMIB,17,-57.52759998,15,4,0
VINORELBINE_BORTEZOMIB_NCIH23,VINORELBINE,BORTEZOMIB,11,-257.759711,15,4,0
VINORELBINE_BORTEZOMIB_NCIH460,VINORELBINE,BORTEZOMIB,7,-19.99638989,15,4,0
VINORELBINE_BORTEZOMIB_NCIH520,VINORELBINE,BORTEZOMIB,16,-35.36046364,15,4,0
VINORELBINE_BORTEZOMIB_OV90,VINORELBINE,BORTEZOMIB,18,4.999562104,15,4,1
VINORELBINE_BORTEZOMIB_RKO,VINORELBINE,BORTEZOMIB,1,-19.38519443,15,4,0
VINORELBINE_BORTEZOMIB_RPMI7951,VINORELBINE,BORTEZOMIB,15,-19.90547782,15,4,0
VINORELBINE_BORTEZOMIB_SKMEL30,VINORELBINE,BORTEZOMIB,20,-4.440245489,15,4,0
VINORELBINE_BORTEZOMIB_SKMES1,VINORELBINE,BORTEZOMIB,4,-24.46352917,15,4,0
VINORELBINE_BORTEZOMIB_SKOV3,VINORELBINE,BORTEZOMIB,28,-22.2226484,15,4,0
VINORELBINE_BORTEZOMIB_SW620,VINORELBINE,BORTEZOMIB,24,1.755604174,15,4,1
VINORELBINE_BORTEZOMIB_SW837,VINORELBINE,BORTEZOMIB,0,-24.5002518,15,4,0
VINORELBINE_BORTEZOMIB_T47D,VINORELBINE,BORTEZOMIB,12,-35.92059286,15,4,0
VINORELBINE_BORTEZOMIB_UACC62,VINORELBINE,BORTEZOMIB,9,-25.41493952,15,4,0
VINORELBINE_BORTEZOMIB_VCAP,VINORELBINE,BORTEZOMIB,27,-38.01516994,15,4,0
VINORELBINE_BORTEZOMIB_ZR751,VINORELBINE,BORTEZOMIB,3,-36.74445526,15,4,0
VINORELBINE_DASATINIB_A2058,VINORELBINE,DASATINIB,14,0.844420989,15,17,1
VINORELBINE_DASATINIB_A2780,VINORELBINE,DASATINIB,26,40.08347788,15,17,1
VINORELBINE_DASATINIB_A375,VINORELBINE,DASATINIB,13,32.24296154,15,17,1
VINORELBINE_DASATINIB_CAOV3,VINORELBINE,DASATINIB,19,-14.9173314,15,17,0
VINORELBINE_DASATINIB_DLD1,VINORELBINE,DASATINIB,5,19.78442411,15,17,1
VINORELBINE_DASATINIB_ES2,VINORELBINE,DASATINIB,10,19.54889237,15,17,1
VINORELBINE_DASATINIB_HCT116,VINORELBINE,DASATINIB,2,-23.81764076,15,17,0
VINORELBINE_DASATINIB_HT144,VINORELBINE,DASATINIB,21,-35.84801821,15,17,0
VINORELBINE_DASATINIB_HT29,VINORELBINE,DASATINIB,23,-1.339533577,15,17,0
VINORELBINE_DASATINIB_KPL1,VINORELBINE,DASATINIB,22,21.99230904,15,17,1
VINORELBINE_DASATINIB_LOVO,VINORELBINE,DASATINIB,8,53.84310556,15,17,1
VINORELBINE_DASATINIB_MDAMB436,VINORELBINE,DASATINIB,25,16.20558377,15,17,1
VINORELBINE_DASATINIB_NCIH1650,VINORELBINE,DASATINIB,6,47.46346021,15,17,1
VINORELBINE_DASATINIB_NCIH2122,VINORELBINE,DASATINIB,17,-50.14297404,15,17,0
VINORELBINE_DASATINIB_NCIH23,VINORELBINE,DASATINIB,11,4.440150966,15,17,1
VINORELBINE_DASATINIB_NCIH460,VINORELBINE,DASATINIB,7,30.91293171,15,17,1
VINORELBINE_DASATINIB_NCIH520,VINORELBINE,DASATINIB,16,43.75611313,15,17,1
VINORELBINE_DASATINIB_OV90,VINORELBINE,DASATINIB,18,53.73242187,15,17,1
VINORELBINE_DASATINIB_RKO,VINORELBINE,DASATINIB,1,7.41464698,15,17,1
VINORELBINE_DASATINIB_RPMI7951,VINORELBINE,DASATINIB,15,10.28224841,15,17,1
VINORELBINE_DASATINIB_SKMEL30,VINORELBINE,DASATINIB,20,-14.38894625,15,17,0
VINORELBINE_DASATINIB_SKMES1,VINORELBINE,DASATINIB,4,10.21662274,15,17,1
VINORELBINE_DASATINIB_SKOV3,VINORELBINE,DASATINIB,28,25.0526887,15,17,1
VINORELBINE_DASATINIB_SW620,VINORELBINE,DASATINIB,24,31.29388992,15,17,1
VINORELBINE_DASATINIB_SW837,VINORELBINE,DASATINIB,0,20.89142917,15,17,1
VINORELBINE_DASATINIB_T47D,VINORELBINE,DASATINIB,12,45.21935482,15,17,1
VINORELBINE_DASATINIB_UACC62,VINORELBINE,DASATINIB,9,-15.86528262,15,17,0
VINORELBINE_DASATINIB_VCAP,VINORELBINE,DASATINIB,27,-10.3994299,15,17,0
VINORELBINE_DASATINIB_ZR751,VINORELBINE,DASATINIB,3,-15.54601539,15,17,0
VINORELBINE_ERLOTINIB_A2058,VINORELBINE,ERLOTINIB,14,-13.18998542,15,0,0
VINORELBINE_ERLOTINIB_A2780,VINORELBINE,ERLOTINIB,26,-7.818341321,15,0,0
VINORELBINE_ERLOTINIB_A375,VINORELBINE,ERLOTINIB,13,52.30453418,15,0,1
VINORELBINE_ERLOTINIB_CAOV3,VINORELBINE,ERLOTINIB,19,-23.50326318,15,0,0
VINORELBINE_ERLOTINIB_DLD1,VINORELBINE,ERLOTINIB,5,42.25150563,15,0,1
VINORELBINE_ERLOTINIB_ES2,VINORELBINE,ERLOTINIB,10,29.70881742,15,0,1
VINORELBINE_ERLOTINIB_HCT116,VINORELBINE,ERLOTINIB,2,4.6933826,15,0,1
VINORELBINE_ERLOTINIB_HT144,VINORELBINE,ERLOTINIB,21,23.93883862,15,0,1
VINORELBINE_ERLOTINIB_HT29,VINORELBINE,ERLOTINIB,23,-13.10761589,15,0,0
VINORELBINE_ERLOTINIB_KPL1,VINORELBINE,ERLOTINIB,22,-3.243215721,15,0,0
VINORELBINE_ERLOTINIB_LOVO,VINORELBINE,ERLOTINIB,8,34.26409169,15,0,1
VINORELBINE_ERLOTINIB_MDAMB436,VINORELBINE,ERLOTINIB,25,17.04938826,15,0,1
VINORELBINE_ERLOTINIB_NCIH1650,VINORELBINE,ERLOTINIB,6,12.75659125,15,0,1
VINORELBINE_ERLOTINIB_NCIH2122,VINORELBINE,ERLOTINIB,17,-4.85388605,15,0,0
VINORELBINE_ERLOTINIB_NCIH23,VINORELBINE,ERLOTINIB,11,5.792306842,15,0,1
VINORELBINE_ERLOTINIB_NCIH460,VINORELBINE,ERLOTINIB,7,34.54849981,15,0,1
VINORELBINE_ERLOTINIB_NCIH520,VINORELBINE,ERLOTINIB,16,5.077460321,15,0,1
VINORELBINE_ERLOTINIB_OV90,VINORELBINE,ERLOTINIB,18,52.54043322,15,0,1
VINORELBINE_ERLOTINIB_RKO,VINORELBINE,ERLOTINIB,1,13.45139149,15,0,1
VINORELBINE_ERLOTINIB_RPMI7951,VINORELBINE,ERLOTINIB,15,-11.82033785,15,0,0
VINORELBINE_ERLOTINIB_SKMEL30,VINORELBINE,ERLOTINIB,20,23.04192946,15,0,1
VINORELBINE_ERLOTINIB_SKMES1,VINORELBINE,ERLOTINIB,4,37.35065015,15,0,1
VINORELBINE_ERLOTINIB_SKOV3,VINORELBINE,ERLOTINIB,28,34.85126701,15,0,1
VINORELBINE_ERLOTINIB_SW620,VINORELBINE,ERLOTINIB,24,0.19005516,15,0,1
VINORELBINE_ERLOTINIB_SW837,VINORELBINE,ERLOTINIB,0,37.38803088,15,0,1
VINORELBINE_ERLOTINIB_T47D,VINORELBINE,ERLOTINIB,12,-12.29831992,15,0,0
VINORELBINE_ERLOTINIB_UACC62,VINORELBINE,ERLOTINIB,9,33.63713202,15,0,1
VINORELBINE_ERLOTINIB_VCAP,VINORELBINE,ERLOTINIB,27,17.37129323,15,0,1
VINORELBINE_ERLOTINIB_ZR751,VINORELBINE,ERLOTINIB,3,31.46014941,15,0,1
VINORELBINE_GELDANAMYCIN_A2058,VINORELBINE,GELDANAMYCIN,14,-8.566032555,15,18,0
VINORELBINE_GELDANAMYCIN_A2780,VINORELBINE,GELDANAMYCIN,26,-21.02989869,15,18,0
VINORELBINE_GELDANAMYCIN_A375,VINORELBINE,GELDANAMYCIN,13,35.97263906,15,18,1
VINORELBINE_GELDANAMYCIN_CAOV3,VINORELBINE,GELDANAMYCIN,19,-30.3852445,15,18,0
VINORELBINE_GELDANAMYCIN_DLD1,VINORELBINE,GELDANAMYCIN,5,-21.19016355,15,18,0
VINORELBINE_GELDANAMYCIN_ES2,VINORELBINE,GELDANAMYCIN,10,-1.262762216,15,18,0
VINORELBINE_GELDANAMYCIN_HCT116,VINORELBINE,GELDANAMYCIN,2,-12.53972622,15,18,0
VINORELBINE_GELDANAMYCIN_HT144,VINORELBINE,GELDANAMYCIN,21,2.029179621,15,18,1
VINORELBINE_GELDANAMYCIN_HT29,VINORELBINE,GELDANAMYCIN,23,-27.8607575,15,18,0
VINORELBINE_GELDANAMYCIN_KPL1,VINORELBINE,GELDANAMYCIN,22,-11.34986421,15,18,0
VINORELBINE_GELDANAMYCIN_LOVO,VINORELBINE,GELDANAMYCIN,8,-15.41936663,15,18,0
VINORELBINE_GELDANAMYCIN_MDAMB436,VINORELBINE,GELDANAMYCIN,25,7.208111167,15,18,1
VINORELBINE_GELDANAMYCIN_NCIH1650,VINORELBINE,GELDANAMYCIN,6,-12.12292657,15,18,0
VINORELBINE_GELDANAMYCIN_NCIH2122,VINORELBINE,GELDANAMYCIN,17,-37.22831577,15,18,0
VINORELBINE_GELDANAMYCIN_NCIH23,VINORELBINE,GELDANAMYCIN,11,-277.8941379,15,18,0
VINORELBINE_GELDANAMYCIN_NCIH460,VINORELBINE,GELDANAMYCIN,7,-10.50222311,15,18,0
VINORELBINE_GELDANAMYCIN_NCIH520,VINORELBINE,GELDANAMYCIN,16,-18.72141057,15,18,0
VINORELBINE_GELDANAMYCIN_OV90,VINORELBINE,GELDANAMYCIN,18,19.10743192,15,18,1
VINORELBINE_GELDANAMYCIN_RKO,VINORELBINE,GELDANAMYCIN,1,-9.15232124,15,18,0
VINORELBINE_GELDANAMYCIN_RPMI7951,VINORELBINE,GELDANAMYCIN,15,-5.7887341,15,18,0
VINORELBINE_GELDANAMYCIN_SKMEL30,VINORELBINE,GELDANAMYCIN,20,4.735041522,15,18,1
VINORELBINE_GELDANAMYCIN_SKMES1,VINORELBINE,GELDANAMYCIN,4,-6.63249399,15,18,0
VINORELBINE_GELDANAMYCIN_SKOV3,VINORELBINE,GELDANAMYCIN,28,-17.37401835,15,18,0
VINORELBINE_GELDANAMYCIN_SW620,VINORELBINE,GELDANAMYCIN,24,-13.20939451,15,18,0
VINORELBINE_GELDANAMYCIN_SW837,VINORELBINE,GELDANAMYCIN,0,-17.55487522,15,18,0
VINORELBINE_GELDANAMYCIN_T47D,VINORELBINE,GELDANAMYCIN,12,-37.58848261,15,18,0
VINORELBINE_GELDANAMYCIN_UACC62,VINORELBINE,GELDANAMYCIN,9,-5.121442804,15,18,0
VINORELBINE_GELDANAMYCIN_VCAP,VINORELBINE,GELDANAMYCIN,27,-45.238919,15,18,0
VINORELBINE_GELDANAMYCIN_ZR751,VINORELBINE,GELDANAMYCIN,3,-13.43801841,15,18,0
VINORELBINE_LAPATINIB_A2058,VINORELBINE,LAPATINIB,14,-16.50783592,15,20,0
VINORELBINE_LAPATINIB_A2780,VINORELBINE,LAPATINIB,26,-9.752950617,15,20,0
VINORELBINE_LAPATINIB_A375,VINORELBINE,LAPATINIB,13,55.47446162,15,20,1
VINORELBINE_LAPATINIB_CAOV3,VINORELBINE,LAPATINIB,19,-20.90626385,15,20,0
VINORELBINE_LAPATINIB_DLD1,VINORELBINE,LAPATINIB,5,38.46555703,15,20,1
VINORELBINE_LAPATINIB_ES2,VINORELBINE,LAPATINIB,10,45.95639602,15,20,1
VINORELBINE_LAPATINIB_HCT116,VINORELBINE,LAPATINIB,2,-14.41182799,15,20,0
VINORELBINE_LAPATINIB_HT144,VINORELBINE,LAPATINIB,21,18.96848535,15,20,1
VINORELBINE_LAPATINIB_HT29,VINORELBINE,LAPATINIB,23,-25.90104775,15,20,0
VINORELBINE_LAPATINIB_KPL1,VINORELBINE,LAPATINIB,22,-4.802306101,15,20,0
VINORELBINE_LAPATINIB_LOVO,VINORELBINE,LAPATINIB,8,44.24021216,15,20,1
VINORELBINE_LAPATINIB_MDAMB436,VINORELBINE,LAPATINIB,25,3.168865985,15,20,1
VINORELBINE_LAPATINIB_NCIH1650,VINORELBINE,LAPATINIB,6,6.745611419,15,20,1
VINORELBINE_LAPATINIB_NCIH2122,VINORELBINE,LAPATINIB,17,-23.24493042,15,20,0
VINORELBINE_LAPATINIB_NCIH23,VINORELBINE,LAPATINIB,11,0.58205272,15,20,1
VINORELBINE_LAPATINIB_NCIH460,VINORELBINE,LAPATINIB,7,42.47381611,15,20,1
VINORELBINE_LAPATINIB_NCIH520,VINORELBINE,LAPATINIB,16,-12.12266334,15,20,0
VINORELBINE_LAPATINIB_OV90,VINORELBINE,LAPATINIB,18,36.20680413,15,20,1
VINORELBINE_LAPATINIB_RKO,VINORELBINE,LAPATINIB,1,-5.780504933,15,20,0
VINORELBINE_LAPATINIB_RPMI7951,VINORELBINE,LAPATINIB,15,-7.741392683,15,20,0
VINORELBINE_LAPATINIB_SKMEL30,VINORELBINE,LAPATINIB,20,12.10045819,15,20,1
VINORELBINE_LAPATINIB_SKMES1,VINORELBINE,LAPATINIB,4,38.5294507,15,20,1
VINORELBINE_LAPATINIB_SKOV3,VINORELBINE,LAPATINIB,28,18.00417452,15,20,1
VINORELBINE_LAPATINIB_SW620,VINORELBINE,LAPATINIB,24,-0.100550932,15,20,0
VINORELBINE_LAPATINIB_SW837,VINORELBINE,LAPATINIB,0,20.92043564,15,20,1
VINORELBINE_LAPATINIB_T47D,VINORELBINE,LAPATINIB,12,6.159652691,15,20,1
