Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
VANDETANIB,VISMODEGIB,56,18,425,-3.14,0
VANDETANIB,VISMODEGIB,30,18,425,-4.89,0
VANDETANIB,VISMODEGIB,44,18,425,7.58,1
VANDETANIB,VISMODEGIB,16,18,425,-2.63,0
VANDETANIB,VISMODEGIB,60,18,425,-2.6,0
VANDETANIB,VISMODEGIB,63,18,425,-4.08,0
VANDETANIB,VISMODEGIB,26,18,425,-4.36,0
CABAZITAXEL,VISMODEGIB,65,326,425,20.37,1
CABAZITAXEL,VISMODEGIB,1,326,425,2.17,1
CABAZITAXEL,VISMODEGIB,73,326,425,5.63,1
CABAZITAXEL,VISMODEGIB,6,326,425,5.53,1
CABAZITAXEL,VISMODEGIB,70,326,425,3.03,1
CABAZITAXEL,VISMODEGIB,31,326,425,5.8,1
CABAZITAXEL,VISMODEGIB,75,326,425,-1.53,0
CABAZITAXEL,VISMODEGIB,51,326,425,0.06,1
CABAZITAXEL,VISMODEGIB,3,326,425,4.87,1
CABAZITAXEL,VISMODEGIB,19,326,425,4.48,1
CABAZITAXEL,VISMODEGIB,55,326,425,6.14,1
CABAZITAXEL,VISMODEGIB,0,326,425,4.53,1
CABAZITAXEL,VISMODEGIB,42,326,425,6.67,1
CABAZITAXEL,VISMODEGIB,72,326,425,-2.53,0
CABAZITAXEL,VISMODEGIB,54,326,425,0.57,1
CABAZITAXEL,VISMODEGIB,17,326,425,5.94,1
CABAZITAXEL,VISMODEGIB,74,326,425,4.17,1
CABAZITAXEL,VISMODEGIB,44,326,425,8.19,1
CABAZITAXEL,VISMODEGIB,30,326,425,4.03,1
CABAZITAXEL,VISMODEGIB,63,326,425,-3.14,0
CABAZITAXEL,VISMODEGIB,26,326,425,6.43,1
CABAZITAXEL,VISMODEGIB,16,326,425,7.08,1
CABAZITAXEL,VISMODEGIB,60,326,425,3.65,1
CABAZITAXEL,VISMODEGIB,49,326,425,5.27,1
CABAZITAXEL,VISMODEGIB,8,326,425,13.68,1
CABAZITAXEL,VISMODEGIB,56,326,425,14.95,1
CABAZITAXEL,VISMODEGIB,27,326,425,13.97,1
CABAZITAXEL,VISMODEGIB,61,326,425,7.43,1
CABAZITAXEL,VISMODEGIB,18,326,425,3.37,1
CABAZITAXEL,VISMODEGIB,58,326,425,0.31,1
CABAZITAXEL,VISMODEGIB,48,326,425,15.01,1
CABAZITAXEL,VISMODEGIB,43,326,425,-0.5,0
CABAZITAXEL,VISMODEGIB,13,326,425,5.87,1
CABAZITAXEL,VISMODEGIB,39,326,425,5.56,1
CABAZITAXEL,VISMODEGIB,10,326,425,7.81,1
CABAZITAXEL,VISMODEGIB,52,326,425,0.98,1
CABAZITAXEL,VISMODEGIB,4,326,425,10.32,1
CABAZITAXEL,VISMODEGIB,28,326,425,5.35,1
CABAZITAXEL,VISMODEGIB,68,326,425,2.2,1
CABAZITAXEL,VISMODEGIB,29,326,425,14.77,1
CABAZITAXEL,VISMODEGIB,38,326,425,-1.55,0
CABAZITAXEL,VISMODEGIB,64,326,425,7.37,1
CRIZOTINIB,VISMODEGIB,74,470,425,6.73,1
CRIZOTINIB,VISMODEGIB,17,470,425,7.05,1
CRIZOTINIB,VISMODEGIB,54,470,425,-0.69,0
CRIZOTINIB,VISMODEGIB,72,470,425,-2.24,0
CRIZOTINIB,VISMODEGIB,42,470,425,10.36,1
CRIZOTINIB,VISMODEGIB,0,470,425,0.12,1
CRIZOTINIB,VISMODEGIB,55,470,425,2.36,1
CRIZOTINIB,VISMODEGIB,19,470,425,1.55,1
CRIZOTINIB,VISMODEGIB,3,470,425,-2.5,0
CRIZOTINIB,VISMODEGIB,51,470,425,-1.4,0
CRIZOTINIB,VISMODEGIB,75,470,425,-0.97,0
CRIZOTINIB,VISMODEGIB,31,470,425,1.06,1
CRIZOTINIB,VISMODEGIB,70,470,425,-0.9,0
CRIZOTINIB,VISMODEGIB,6,470,425,-1.51,0
CRIZOTINIB,VISMODEGIB,73,470,425,-0.86,0
CRIZOTINIB,VISMODEGIB,1,470,425,0.61,1
CRIZOTINIB,VISMODEGIB,65,470,425,-2.07,0
CRIZOTINIB,VISMODEGIB,64,470,425,-3.07,0
CRIZOTINIB,VISMODEGIB,38,470,425,-0.93,0
CRIZOTINIB,VISMODEGIB,29,470,425,-3.52,0
CRIZOTINIB,VISMODEGIB,68,470,425,0.55,1
CRIZOTINIB,VISMODEGIB,28,470,425,-1.67,0
CRIZOTINIB,VISMODEGIB,4,470,425,-1.4,0
CRIZOTINIB,VISMODEGIB,52,470,425,7.59,1
CRIZOTINIB,VISMODEGIB,10,470,425,-4.68,0
CRIZOTINIB,VISMODEGIB,39,470,425,-1.53,0
CRIZOTINIB,VISMODEGIB,13,470,425,-2.14,0
CRIZOTINIB,VISMODEGIB,43,470,425,0.41,1
CRIZOTINIB,VISMODEGIB,48,470,425,-4.97,0
CRIZOTINIB,VISMODEGIB,58,470,425,-3.12,0
CRIZOTINIB,VISMODEGIB,18,470,425,4.44,1
CRIZOTINIB,VISMODEGIB,61,470,425,-5.06,0
CRIZOTINIB,VISMODEGIB,27,470,425,-3.89,0
CRIZOTINIB,VISMODEGIB,56,470,425,-2.94,0
CRIZOTINIB,VISMODEGIB,8,470,425,0.78,1
CRIZOTINIB,VISMODEGIB,49,470,425,-1.11,0
CRIZOTINIB,VISMODEGIB,60,470,425,-4.7,0
CRIZOTINIB,VISMODEGIB,16,470,425,-0.62,0
CRIZOTINIB,VISMODEGIB,26,470,425,-3.68,0
CRIZOTINIB,VISMODEGIB,63,470,425,-2.97,0
CRIZOTINIB,VISMODEGIB,30,470,425,-0.34,0
CRIZOTINIB,VISMODEGIB,44,470,425,0.6,1
MEGESTROL ACETATE,SUNITINIB,31,660,343,-0.36,0
MEGESTROL ACETATE,SUNITINIB,75,660,343,1.09,1
MEGESTROL ACETATE,SUNITINIB,19,660,343,3.24,1
MEGESTROL ACETATE,SUNITINIB,51,660,343,-1.24,0
MEGESTROL ACETATE,SUNITINIB,3,660,343,7.14,1
MEGESTROL ACETATE,SUNITINIB,1,660,343,1.87,1
MEGESTROL ACETATE,SUNITINIB,73,660,343,-1.34,0
MEGESTROL ACETATE,SUNITINIB,65,660,343,2.12,1
MEGESTROL ACETATE,SUNITINIB,70,660,343,4.59,1
MEGESTROL ACETATE,SUNITINIB,6,660,343,-1.65,0
MEGESTROL ACETATE,SUNITINIB,74,660,343,5.35,1
MEGESTROL ACETATE,SUNITINIB,54,660,343,7.14,1
MEGESTROL ACETATE,SUNITINIB,17,660,343,5.46,1
MEGESTROL ACETATE,SUNITINIB,0,660,343,-0.66,0
MEGESTROL ACETATE,SUNITINIB,72,660,343,1.77,1
MEGESTROL ACETATE,SUNITINIB,42,660,343,9.53,1
MEGESTROL ACETATE,SUNITINIB,49,660,343,0.32,1
MEGESTROL ACETATE,SUNITINIB,8,660,343,1.55,1
MEGESTROL ACETATE,SUNITINIB,27,660,343,2.44,1
MEGESTROL ACETATE,SUNITINIB,61,660,343,-0.69,0
MEGESTROL ACETATE,SUNITINIB,56,660,343,0.97,1
MEGESTROL ACETATE,SUNITINIB,30,660,343,4.15,1
MEGESTROL ACETATE,SUNITINIB,44,660,343,3.63,1
MEGESTROL ACETATE,SUNITINIB,16,660,343,-1.21,0
MEGESTROL ACETATE,SUNITINIB,60,660,343,3.2,1
MEGESTROL ACETATE,SUNITINIB,63,660,343,-1.66,0
MEGESTROL ACETATE,SUNITINIB,26,660,343,2.44,1
MEGESTROL ACETATE,SUNITINIB,28,660,343,1.35,1
MEGESTROL ACETATE,SUNITINIB,52,660,343,5.02,1
MEGESTROL ACETATE,SUNITINIB,4,660,343,4.5,1
MEGESTROL ACETATE,SUNITINIB,38,660,343,0.03,1
MEGESTROL ACETATE,SUNITINIB,64,660,343,1.13,1
MEGESTROL ACETATE,SUNITINIB,68,660,343,3.52,1
MEGESTROL ACETATE,SUNITINIB,29,660,343,5.8,1
MEGESTROL ACETATE,SUNITINIB,48,660,343,3.78,1
MEGESTROL ACETATE,SUNITINIB,18,660,343,-3.54,0
MEGESTROL ACETATE,SUNITINIB,58,660,343,5.45,1
MEGESTROL ACETATE,SUNITINIB,39,660,343,1.04,1
MEGESTROL ACETATE,SUNITINIB,10,660,343,-1.32,0
MEGESTROL ACETATE,SUNITINIB,43,660,343,-6.08,0
MEGESTROL ACETATE,SUNITINIB,13,660,343,1.19,1
PEMETREXED,DASATINIB,52,51,43,1.5,1
MEGESTROL ACETATE,FULVESTRANT,70,660,27,2.06,1
MEGESTROL ACETATE,FULVESTRANT,6,660,27,-1.28,0
MEGESTROL ACETATE,FULVESTRANT,73,660,27,-1.46,0
MEGESTROL ACETATE,FULVESTRANT,1,660,27,1.58,1
MEGESTROL ACETATE,FULVESTRANT,65,660,27,1.13,1
MEGESTROL ACETATE,FULVESTRANT,19,660,27,1.42,1
MEGESTROL ACETATE,FULVESTRANT,3,660,27,-0.35,0
MEGESTROL ACETATE,FULVESTRANT,51,660,27,-13.82,0
MEGESTROL ACETATE,FULVESTRANT,75,660,27,-1.76,0
MEGESTROL ACETATE,FULVESTRANT,31,660,27,-1.4,0
MEGESTROL ACETATE,FULVESTRANT,72,660,27,1.52,1
MEGESTROL ACETATE,FULVESTRANT,42,660,27,4.29,1
MEGESTROL ACETATE,FULVESTRANT,0,660,27,0.08,1
MEGESTROL ACETATE,FULVESTRANT,55,660,27,1.99,1
MEGESTROL ACETATE,FULVESTRANT,74,660,27,1.98,1
MEGESTROL ACETATE,FULVESTRANT,17,660,27,0.53,1
MEGESTROL ACETATE,FULVESTRANT,54,660,27,3.97,1
MEGESTROL ACETATE,FULVESTRANT,60,660,27,-4.67,0
MEGESTROL ACETATE,FULVESTRANT,16,660,27,-1.78,0
MEGESTROL ACETATE,FULVESTRANT,26,660,27,1.4,1
MEGESTROL ACETATE,FULVESTRANT,63,660,27,-2.25,0
MEGESTROL ACETATE,FULVESTRANT,30,660,27,2.82,1
MEGESTROL ACETATE,FULVESTRANT,44,660,27,1.64,1
MEGESTROL ACETATE,FULVESTRANT,61,660,27,-2.17,0
MEGESTROL ACETATE,FULVESTRANT,27,660,27,2.73,1
MEGESTROL ACETATE,FULVESTRANT,56,660,27,-0.13,0
MEGESTROL ACETATE,FULVESTRANT,8,660,27,-1.54,0
MEGESTROL ACETATE,FULVESTRANT,49,660,27,0.63,1
MEGESTROL ACETATE,FULVESTRANT,10,660,27,-1.47,0
MEGESTROL ACETATE,FULVESTRANT,39,660,27,1.76,1
MEGESTROL ACETATE,FULVESTRANT,13,660,27,-0.61,0
MEGESTROL ACETATE,FULVESTRANT,48,660,27,1.08,1
MEGESTROL ACETATE,FULVESTRANT,58,660,27,-3.49,0
MEGESTROL ACETATE,FULVESTRANT,18,660,27,-0.34,0
MEGESTROL ACETATE,FULVESTRANT,64,660,27,0.86,1
MEGESTROL ACETATE,FULVESTRANT,38,660,27,-0.6,0
MEGESTROL ACETATE,FULVESTRANT,29,660,27,0.72,1
MEGESTROL ACETATE,FULVESTRANT,68,660,27,2.37,1
MEGESTROL ACETATE,FULVESTRANT,28,660,27,1.3,1
MEGESTROL ACETATE,FULVESTRANT,4,660,27,0.11,1
MEGESTROL ACETATE,FULVESTRANT,52,660,27,2.46,1
VISMODEGIB,THALIDOMIDE,54,425,249,-1.95,0
VISMODEGIB,THALIDOMIDE,17,425,249,5.41,1
VISMODEGIB,THALIDOMIDE,74,425,249,4.37,1
VISMODEGIB,THALIDOMIDE,42,425,249,0.98,1
VISMODEGIB,THALIDOMIDE,72,425,249,-1.32,0
VISMODEGIB,THALIDOMIDE,55,425,249,3.85,1
VISMODEGIB,THALIDOMIDE,0,425,249,-0.84,0
VISMODEGIB,THALIDOMIDE,51,425,249,-2.42,0
VISMODEGIB,THALIDOMIDE,3,425,249,-2.76,0
VISMODEGIB,THALIDOMIDE,19,425,249,0.45,1
VISMODEGIB,THALIDOMIDE,31,425,249,-0.33,0
VISMODEGIB,THALIDOMIDE,75,425,249,-0.77,0
VISMODEGIB,THALIDOMIDE,6,425,249,0.38,1
VISMODEGIB,THALIDOMIDE,70,425,249,0.38,1
VISMODEGIB,THALIDOMIDE,65,425,249,0.7,1
VISMODEGIB,THALIDOMIDE,1,425,249,0.5,1
VISMODEGIB,THALIDOMIDE,73,425,249,2.17,1
VISMODEGIB,THALIDOMIDE,68,425,249,2.26,1
VISMODEGIB,THALIDOMIDE,29,425,249,1.86,1
VISMODEGIB,THALIDOMIDE,38,425,249,0.31,1
VISMODEGIB,THALIDOMIDE,64,425,249,-0.14,0
VISMODEGIB,THALIDOMIDE,52,425,249,3.77,1
VISMODEGIB,THALIDOMIDE,4,425,249,1.49,1
VISMODEGIB,THALIDOMIDE,28,425,249,-1.23,0
VISMODEGIB,THALIDOMIDE,43,425,249,12.72,1
VISMODEGIB,THALIDOMIDE,13,425,249,1.96,1
VISMODEGIB,THALIDOMIDE,39,425,249,-0.69,0
VISMODEGIB,THALIDOMIDE,10,425,249,-3.78,0
VISMODEGIB,THALIDOMIDE,18,425,249,3.64,1
VISMODEGIB,THALIDOMIDE,58,425,249,6.03,1
VISMODEGIB,THALIDOMIDE,48,425,249,-1.55,0
VISMODEGIB,THALIDOMIDE,56,425,249,-2.09,0
VISMODEGIB,THALIDOMIDE,27,425,249,9.69,1
VISMODEGIB,THALIDOMIDE,61,425,249,-0.7,0
VISMODEGIB,THALIDOMIDE,49,425,249,-0.25,0
VISMODEGIB,THALIDOMIDE,8,425,249,-0.31,0
VISMODEGIB,THALIDOMIDE,63,425,249,0.04,1
VISMODEGIB,THALIDOMIDE,26,425,249,7.29,1
VISMODEGIB,THALIDOMIDE,16,425,249,5.08,1
VISMODEGIB,THALIDOMIDE,60,425,249,-1.33,0
VISMODEGIB,THALIDOMIDE,44,425,249,2.49,1
VISMODEGIB,THALIDOMIDE,30,425,249,1.4,1
CRIZOTINIB,THALIDOMIDE,42,470,249,2.23,1
CRIZOTINIB,THALIDOMIDE,72,470,249,-3.36,0
CRIZOTINIB,THALIDOMIDE,0,470,249,-3.03,0
CRIZOTINIB,THALIDOMIDE,17,470,249,4.03,1
CRIZOTINIB,THALIDOMIDE,54,470,249,-1.51,0
CRIZOTINIB,THALIDOMIDE,74,470,249,3.89,1
CRIZOTINIB,THALIDOMIDE,6,470,249,-0.12,0
CRIZOTINIB,THALIDOMIDE,70,470,249,3.29,1
CRIZOTINIB,THALIDOMIDE,65,470,249,-3.7,0
CRIZOTINIB,THALIDOMIDE,73,470,249,2.29,1
CRIZOTINIB,THALIDOMIDE,1,470,249,-0.19,0
CRIZOTINIB,THALIDOMIDE,3,470,249,-1.5,0
CRIZOTINIB,THALIDOMIDE,51,470,249,3.41,1
CRIZOTINIB,THALIDOMIDE,19,470,249,2.32,1
CRIZOTINIB,THALIDOMIDE,75,470,249,1.43,1
CRIZOTINIB,THALIDOMIDE,31,470,249,-0.13,0
CRIZOTINIB,THALIDOMIDE,43,470,249,9.86,1
CRIZOTINIB,THALIDOMIDE,10,470,249,-0.45,0
CRIZOTINIB,THALIDOMIDE,39,470,249,-1.6,0
CRIZOTINIB,THALIDOMIDE,58,470,249,-0.82,0
CRIZOTINIB,THALIDOMIDE,48,470,249,-3.37,0
CRIZOTINIB,THALIDOMIDE,29,470,249,2.99,1
CRIZOTINIB,THALIDOMIDE,68,470,249,1.92,1
CRIZOTINIB,THALIDOMIDE,64,470,249,-1.59,0
CRIZOTINIB,THALIDOMIDE,38,470,249,2.89,1
CRIZOTINIB,THALIDOMIDE,4,470,249,2.32,1
CRIZOTINIB,THALIDOMIDE,52,470,249,4.85,1
CRIZOTINIB,THALIDOMIDE,28,470,249,-4.03,0
CRIZOTINIB,THALIDOMIDE,26,470,249,5.45,1
CRIZOTINIB,THALIDOMIDE,63,470,249,-0.29,0
CRIZOTINIB,THALIDOMIDE,60,470,249,-2.88,0
CRIZOTINIB,THALIDOMIDE,16,470,249,2.93,1
CRIZOTINIB,THALIDOMIDE,44,470,249,-2.15,0
CRIZOTINIB,THALIDOMIDE,30,470,249,2.27,1
CRIZOTINIB,THALIDOMIDE,56,470,249,-0.45,0
CRIZOTINIB,THALIDOMIDE,61,470,249,0.35,1
CRIZOTINIB,THALIDOMIDE,8,470,249,0.24,1
CRIZOTINIB,THALIDOMIDE,49,470,249,-0.55,0
DEXRAZOXANE,MITOTANE,74,391,172,-1.2,0
DEXRAZOXANE,MITOTANE,17,391,172,-2.54,0
DEXRAZOXANE,MITOTANE,54,391,172,-5.64,0
DEXRAZOXANE,MITOTANE,0,391,172,11.21,1
DEXRAZOXANE,MITOTANE,55,391,172,-5.77,0
DEXRAZOXANE,MITOTANE,72,391,172,-4.81,0
DEXRAZOXANE,MITOTANE,42,391,172,-5.48,0
DEXRAZOXANE,MITOTANE,75,391,172,-3.26,0
DEXRAZOXANE,MITOTANE,31,391,172,-2.69,0
DEXRAZOXANE,MITOTANE,19,391,172,1.29,1
DEXRAZOXANE,MITOTANE,3,391,172,-2.12,0
DEXRAZOXANE,MITOTANE,51,391,172,-0.79,0
DEXRAZOXANE,MITOTANE,73,391,172,-4.84,0
DEXRAZOXANE,MITOTANE,1,391,172,-2.11,0
DEXRAZOXANE,MITOTANE,65,391,172,3.25,1
DEXRAZOXANE,MITOTANE,70,391,172,-1.93,0
DEXRAZOXANE,MITOTANE,6,391,172,-1.2,0
DEXRAZOXANE,MITOTANE,28,391,172,-7.89,0
DEXRAZOXANE,MITOTANE,4,391,172,-6.14,0
DEXRAZOXANE,MITOTANE,52,391,172,6.73,1
DEXRAZOXANE,MITOTANE,64,391,172,1.7,1
DEXRAZOXANE,MITOTANE,38,391,172,-2.58,0
DEXRAZOXANE,MITOTANE,29,391,172,-3.59,0
DEXRAZOXANE,MITOTANE,68,391,172,-0.99,0
DEXRAZOXANE,MITOTANE,48,391,172,-2.36,0
DEXRAZOXANE,MITOTANE,58,391,172,-1.2,0
DEXRAZOXANE,MITOTANE,18,391,172,4.2,1
DEXRAZOXANE,MITOTANE,10,391,172,-7.86,0
DEXRAZOXANE,MITOTANE,39,391,172,-3.17,0
DEXRAZOXANE,MITOTANE,13,391,172,2.46,1
DEXRAZOXANE,MITOTANE,43,391,172,-2.5,0
DEXRAZOXANE,MITOTANE,8,391,172,8.72,1
DEXRAZOXANE,MITOTANE,49,391,172,-5.29,0
DEXRAZOXANE,MITOTANE,61,391,172,3.54,1
DEXRAZOXANE,MITOTANE,27,391,172,13.45,1
DEXRAZOXANE,MITOTANE,56,391,172,-5.26,0
DEXRAZOXANE,MITOTANE,30,391,172,-3.43,0
DEXRAZOXANE,MITOTANE,44,391,172,-2.08,0
DEXRAZOXANE,MITOTANE,60,391,172,0.76,1
DEXRAZOXANE,MITOTANE,16,391,172,-11.0,0
DEXRAZOXANE,MITOTANE,26,391,172,-4.74,0
DEXRAZOXANE,MITOTANE,63,391,172,-5.56,0
VANDETANIB,THALIDOMIDE,18,18,249,-2.0,0
VANDETANIB,THALIDOMIDE,58,18,249,-0.61,0
VANDETANIB,THALIDOMIDE,48,18,249,1.78,1
VANDETANIB,THALIDOMIDE,43,18,249,7.49,1
VANDETANIB,THALIDOMIDE,13,18,249,4.27,1
VANDETANIB,THALIDOMIDE,39,18,249,-1.27,0
VANDETANIB,THALIDOMIDE,10,18,249,-0.94,0
VANDETANIB,THALIDOMIDE,52,18,249,11.46,1
VANDETANIB,THALIDOMIDE,4,18,249,1.96,1
VANDETANIB,THALIDOMIDE,28,18,249,-0.78,0
VANDETANIB,THALIDOMIDE,68,18,249,1.47,1
VANDETANIB,THALIDOMIDE,29,18,249,3.78,1
VANDETANIB,THALIDOMIDE,38,18,249,-0.74,0
VANDETANIB,THALIDOMIDE,64,18,249,-1.14,0
VANDETANIB,THALIDOMIDE,44,18,249,3.18,1
VANDETANIB,THALIDOMIDE,30,18,249,-1.83,0
VANDETANIB,THALIDOMIDE,63,18,249,-3.32,0
VANDETANIB,THALIDOMIDE,26,18,249,0.35,1
VANDETANIB,THALIDOMIDE,16,18,249,5.06,1
VANDETANIB,THALIDOMIDE,60,18,249,-1.8,0
VANDETANIB,THALIDOMIDE,49,18,249,2.45,1
VANDETANIB,THALIDOMIDE,8,18,249,-1.34,0
VANDETANIB,THALIDOMIDE,56,18,249,0.48,1
VANDETANIB,THALIDOMIDE,27,18,249,5.62,1
VANDETANIB,THALIDOMIDE,61,18,249,1.36,1
VANDETANIB,THALIDOMIDE,55,18,249,0.89,1
VANDETANIB,THALIDOMIDE,0,18,249,-4.88,0
VANDETANIB,THALIDOMIDE,42,18,249,1.93,1
VANDETANIB,THALIDOMIDE,72,18,249,0.73,1
VANDETANIB,THALIDOMIDE,54,18,249,-1.56,0
VANDETANIB,THALIDOMIDE,17,18,249,6.38,1
VANDETANIB,THALIDOMIDE,74,18,249,5.31,1
VANDETANIB,THALIDOMIDE,65,18,249,0.07,1
VANDETANIB,THALIDOMIDE,1,18,249,-1.29,0
VANDETANIB,THALIDOMIDE,73,18,249,1.2,1
VANDETANIB,THALIDOMIDE,6,18,249,-5.85,0
VANDETANIB,THALIDOMIDE,70,18,249,0.35,1
VANDETANIB,THALIDOMIDE,31,18,249,-2.77,0
VANDETANIB,THALIDOMIDE,75,18,249,-3.27,0
VANDETANIB,THALIDOMIDE,51,18,249,3.18,1
VANDETANIB,THALIDOMIDE,3,18,249,-2.6,0
VANDETANIB,THALIDOMIDE,19,18,249,3.16,1
CABAZITAXEL,THALIDOMIDE,72,326,249,-2.19,0
CABAZITAXEL,THALIDOMIDE,42,326,249,4.69,1
CABAZITAXEL,THALIDOMIDE,0,326,249,8.36,1
CABAZITAXEL,THALIDOMIDE,55,326,249,15.19,1
CABAZITAXEL,THALIDOMIDE,74,326,249,4.74,1
CABAZITAXEL,THALIDOMIDE,54,326,249,-2.5,0
CABAZITAXEL,THALIDOMIDE,17,326,249,15.42,1
CABAZITAXEL,THALIDOMIDE,70,326,249,6.76,1
CABAZITAXEL,THALIDOMIDE,6,326,249,2.02,1
CABAZITAXEL,THALIDOMIDE,1,326,249,3.25,1
CABAZITAXEL,THALIDOMIDE,73,326,249,8.29,1
CABAZITAXEL,THALIDOMIDE,19,326,249,5.29,1
CABAZITAXEL,THALIDOMIDE,51,326,249,4.52,1
CABAZITAXEL,THALIDOMIDE,3,326,249,9.82,1
CABAZITAXEL,THALIDOMIDE,31,326,249,6.94,1
CABAZITAXEL,THALIDOMIDE,75,326,249,-1.53,0
CABAZITAXEL,THALIDOMIDE,39,326,249,-2.26,0
CABAZITAXEL,THALIDOMIDE,10,326,249,-1.67,0
CABAZITAXEL,THALIDOMIDE,43,326,249,20.08,1
CABAZITAXEL,THALIDOMIDE,13,326,249,-0.5,0
CABAZITAXEL,THALIDOMIDE,48,326,249,0.19,1
CABAZITAXEL,THALIDOMIDE,18,326,249,-3.49,0
CABAZITAXEL,THALIDOMIDE,58,326,249,6.82,1
CABAZITAXEL,THALIDOMIDE,38,326,249,0.36,1
CABAZITAXEL,THALIDOMIDE,64,326,249,-3.58,0
CABAZITAXEL,THALIDOMIDE,68,326,249,-1.6,0
CABAZITAXEL,THALIDOMIDE,29,326,249,3.81,1
CABAZITAXEL,THALIDOMIDE,28,326,249,12.37,1
CABAZITAXEL,THALIDOMIDE,16,326,249,3.94,1
CABAZITAXEL,THALIDOMIDE,60,326,249,-4.98,0
CABAZITAXEL,THALIDOMIDE,63,326,249,8.28,1
CABAZITAXEL,THALIDOMIDE,26,326,249,5.53,1
CABAZITAXEL,THALIDOMIDE,30,326,249,1.53,1
CABAZITAXEL,THALIDOMIDE,44,326,249,9.46,1
CABAZITAXEL,THALIDOMIDE,27,326,249,-6.42,0
CABAZITAXEL,THALIDOMIDE,61,326,249,-11.49,0
CABAZITAXEL,THALIDOMIDE,56,326,249,-4.88,0
CABAZITAXEL,THALIDOMIDE,49,326,249,-9.33,0
CABAZITAXEL,THALIDOMIDE,8,326,249,-1.08,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,75,286,43,2.71,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,31,286,43,-0.32,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,3,286,43,-1.82,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,51,286,43,0.15,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,19,286,43,5.49,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,65,286,43,2.09,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,73,286,43,3.07,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,1,286,43,-0.71,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,6,286,43,4.14,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,70,286,43,0.69,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,17,286,43,-2.73,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,54,286,43,12.81,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,74,286,43,-0.37,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,55,286,43,0.91,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,0,286,43,37.54,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,42,286,43,1.4,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,72,286,43,15.99,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,8,286,43,-0.74,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,49,286,43,26.26,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,56,286,43,-0.59,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,61,286,43,-2.38,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,44,286,43,4.89,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,30,286,43,0.86,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,26,286,43,-1.42,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,63,286,43,2.36,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,60,286,43,4.13,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,16,286,43,12.17,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,4,286,43,2.88,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,52,286,43,1.02,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,28,286,43,6.42,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,29,286,43,3.68,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,68,286,43,4.38,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,64,286,43,10.88,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,38,286,43,0.67,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,58,286,43,0.45,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,48,286,43,-5.99,0
PAZOPANIB HYDROCHLORIDE,DASATINIB,13,286,43,19.66,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,43,286,43,2.67,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,10,286,43,3.73,1
PAZOPANIB HYDROCHLORIDE,DASATINIB,39,286,43,-1.48,0
LOMUSTINE,FULVESTRANT,6,412,27,-3.34,0
LOMUSTINE,FULVESTRANT,70,412,27,-10.93,0
LOMUSTINE,FULVESTRANT,65,412,27,-6.08,0
LOMUSTINE,FULVESTRANT,73,412,27,-8.76,0
LOMUSTINE,FULVESTRANT,1,412,27,-0.89,0
LOMUSTINE,FULVESTRANT,3,412,27,-6.96,0
LOMUSTINE,FULVESTRANT,51,412,27,-6.95,0
LOMUSTINE,FULVESTRANT,19,412,27,1.35,1
LOMUSTINE,FULVESTRANT,75,412,27,-6.37,0
LOMUSTINE,FULVESTRANT,31,412,27,-9.36,0
LOMUSTINE,FULVESTRANT,42,412,27,-2.27,0
