Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
ABIRATERONE,DACARBAZINE,26,59,404,1.9,1
ABIRATERONE,DACARBAZINE,46,59,404,-3.98,0
ABIRATERONE,DACARBAZINE,12,59,404,-0.47,0
ABIRATERONE,DACARBAZINE,24,59,404,1.85,1
ABIRATERONE,DACARBAZINE,64,59,404,-3.71,0
ABIRATERONE,DACARBAZINE,43,59,404,0.13,1
ABIRATERONE,DACARBAZINE,57,59,404,-7.92,0
ABIRATERONE,DACARBAZINE,38,59,404,-9.02,0
ABIRATERONE,DACARBAZINE,21,59,404,-2.12,0
ABIRATERONE,DACARBAZINE,17,59,404,-2.46,0
ABIRATERONE,DACARBAZINE,9,59,404,0.49,1
ABIRATERONE,DACARBAZINE,35,59,404,0.48,1
ABIRATERONE,DACARBAZINE,50,59,404,-1.5,0
ABIRATERONE,DACARBAZINE,36,59,404,-1.36,0
ABIRATERONE,DACARBAZINE,42,59,404,-1.88,0
ABIRATERONE,DACARBAZINE,62,59,404,-1.6,0
ABIRATERONE,DACARBAZINE,11,59,404,0.17,1
ABIRATERONE,DACARBAZINE,14,59,404,-1.81,0
ABIRATERONE,DACARBAZINE,7,59,404,-4.79,0
ABIRATERONE,DACARBAZINE,65,59,404,1.49,1
ABIRATERONE,DACARBAZINE,10,59,404,2.27,1
ABIRATERONE,DACARBAZINE,16,59,404,0.53,1
ABIRATERONE,DACARBAZINE,25,59,404,-0.67,0
ABIRATERONE,DACARBAZINE,33,59,404,0.52,1
ABIRATERONE,DACARBAZINE,34,59,404,-1.24,0
ABIRATERONE,DACARBAZINE,56,59,404,-0.61,0
ABIRATERONE,DACARBAZINE,41,59,404,-4.74,0
ABIRATERONE,DACARBAZINE,3,59,404,2.67,1
VEMURAFENIB,DACARBAZINE,13,202,404,1.34,1
VEMURAFENIB,DACARBAZINE,19,202,404,1.18,1
VEMURAFENIB,DACARBAZINE,74,202,404,0.87,1
VEMURAFENIB,DACARBAZINE,26,202,404,4.98,1
VEMURAFENIB,DACARBAZINE,46,202,404,-2.45,0
VEMURAFENIB,DACARBAZINE,12,202,404,1.94,1
VEMURAFENIB,DACARBAZINE,24,202,404,3.12,1
VEMURAFENIB,DACARBAZINE,64,202,404,4.31,1
VEMURAFENIB,DACARBAZINE,43,202,404,3.63,1
VEMURAFENIB,DACARBAZINE,57,202,404,8.15,1
VEMURAFENIB,DACARBAZINE,38,202,404,-4.92,0
VEMURAFENIB,DACARBAZINE,21,202,404,0.87,1
VEMURAFENIB,DACARBAZINE,17,202,404,0.62,1
VEMURAFENIB,DACARBAZINE,9,202,404,19.3,1
VEMURAFENIB,DACARBAZINE,5,202,404,-1.32,0
VEMURAFENIB,DACARBAZINE,53,202,404,7.83,1
VEMURAFENIB,DACARBAZINE,49,202,404,0.34,1
VEMURAFENIB,DACARBAZINE,73,202,404,-4.1,0
VEMURAFENIB,DACARBAZINE,39,202,404,-5.64,0
VEMURAFENIB,DACARBAZINE,30,202,404,0.06,1
VEMURAFENIB,DACARBAZINE,58,202,404,-6.35,0
VEMURAFENIB,DACARBAZINE,67,202,404,-0.64,0
VEMURAFENIB,DACARBAZINE,51,202,404,-1.13,0
VEMURAFENIB,DACARBAZINE,60,202,404,3.28,1
VEMURAFENIB,DACARBAZINE,63,202,404,3.65,1
VEMURAFENIB,DACARBAZINE,16,202,404,1.82,1
VEMURAFENIB,DACARBAZINE,25,202,404,4.18,1
VEMURAFENIB,DACARBAZINE,33,202,404,2.93,1
VEMURAFENIB,DACARBAZINE,34,202,404,0.69,1
VEMURAFENIB,DACARBAZINE,56,202,404,0.89,1
VEMURAFENIB,DACARBAZINE,41,202,404,-5.36,0
VEMURAFENIB,DACARBAZINE,3,202,404,3.35,1
VEMURAFENIB,DACARBAZINE,35,202,404,1.78,1
VEMURAFENIB,DACARBAZINE,50,202,404,0.14,1
VEMURAFENIB,DACARBAZINE,36,202,404,0.46,1
VEMURAFENIB,DACARBAZINE,42,202,404,-1.57,0
VEMURAFENIB,DACARBAZINE,62,202,404,1.9,1
VEMURAFENIB,DACARBAZINE,11,202,404,2.37,1
VEMURAFENIB,DACARBAZINE,14,202,404,-1.39,0
VEMURAFENIB,DACARBAZINE,7,202,404,-1.35,0
VEMURAFENIB,DACARBAZINE,65,202,404,4.22,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,16,493,404,2.16,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,25,493,404,0.47,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,33,493,404,-0.25,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,34,493,404,-0.88,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,56,493,404,-0.97,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,41,493,404,-4.42,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,3,493,404,12.0,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,35,493,404,1.95,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,50,493,404,-0.84,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,36,493,404,-1.56,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,42,493,404,-1.38,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,62,493,404,-0.71,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,11,493,404,1.58,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,14,493,404,-0.81,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,7,493,404,-1.78,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,65,493,404,3.93,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,10,493,404,9.15,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,13,493,404,-3.71,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,19,493,404,-1.04,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,74,493,404,0.03,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,26,493,404,2.48,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,46,493,404,-3.15,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,12,493,404,0.35,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,24,493,404,1.64,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,64,493,404,3.87,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,43,493,404,0.05,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,57,493,404,-6.43,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,38,493,404,-6.45,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,21,493,404,-1.35,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,17,493,404,1.43,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,9,493,404,-4.18,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,5,493,404,-0.92,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,53,493,404,28.94,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,49,493,404,0.39,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,73,493,404,0.03,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,39,493,404,-4.58,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,30,493,404,-0.6,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,58,493,404,-3.81,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,67,493,404,-0.26,0
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,51,493,404,1.65,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,60,493,404,1.89,1
PAZOPANIB HYDROCHLORIDE,DACARBAZINE,63,493,404,2.56,1
VISMODEGIB,IMIQUIMOD,34,104,241,0.33,1
VISMODEGIB,IMIQUIMOD,56,104,241,3.06,1
VISMODEGIB,IMIQUIMOD,41,104,241,-1.08,0
VISMODEGIB,IMIQUIMOD,3,104,241,3.42,1
VISMODEGIB,IMIQUIMOD,16,104,241,4.02,1
VISMODEGIB,IMIQUIMOD,25,104,241,8.61,1
VISMODEGIB,IMIQUIMOD,33,104,241,-1.69,0
VISMODEGIB,IMIQUIMOD,11,104,241,1.2,1
VISMODEGIB,IMIQUIMOD,14,104,241,0.17,1
VISMODEGIB,IMIQUIMOD,7,104,241,-0.64,0
VISMODEGIB,IMIQUIMOD,65,104,241,1.45,1
VISMODEGIB,IMIQUIMOD,10,104,241,2.02,1
VISMODEGIB,IMIQUIMOD,35,104,241,0.59,1
VISMODEGIB,IMIQUIMOD,50,104,241,-0.86,0
VISMODEGIB,IMIQUIMOD,36,104,241,-0.85,0
VISMODEGIB,IMIQUIMOD,42,104,241,-0.86,0
VISMODEGIB,IMIQUIMOD,62,104,241,0.94,1
VISMODEGIB,IMIQUIMOD,64,104,241,-4.74,0
VISMODEGIB,IMIQUIMOD,43,104,241,0.24,1
VISMODEGIB,IMIQUIMOD,57,104,241,-0.57,0
VISMODEGIB,IMIQUIMOD,38,104,241,-7.7,0
VISMODEGIB,IMIQUIMOD,21,104,241,-0.56,0
VISMODEGIB,IMIQUIMOD,17,104,241,0.1,1
VISMODEGIB,IMIQUIMOD,9,104,241,0.81,1
VISMODEGIB,IMIQUIMOD,13,104,241,-1.45,0
VISMODEGIB,IMIQUIMOD,19,104,241,-0.74,0
VISMODEGIB,IMIQUIMOD,74,104,241,-1.29,0
VISMODEGIB,IMIQUIMOD,26,104,241,0.99,1
VISMODEGIB,IMIQUIMOD,46,104,241,-1.58,0
VISMODEGIB,IMIQUIMOD,12,104,241,-1.5,0
VISMODEGIB,IMIQUIMOD,24,104,241,5.82,1
VISMODEGIB,IMIQUIMOD,30,104,241,-1.56,0
VISMODEGIB,IMIQUIMOD,58,104,241,0.56,1
VISMODEGIB,IMIQUIMOD,67,104,241,-2.97,0
VISMODEGIB,IMIQUIMOD,51,104,241,0.41,1
VISMODEGIB,IMIQUIMOD,60,104,241,1.3,1
VISMODEGIB,IMIQUIMOD,63,104,241,5.16,1
VISMODEGIB,IMIQUIMOD,5,104,241,-0.2,0
VISMODEGIB,IMIQUIMOD,53,104,241,3.18,1
VISMODEGIB,IMIQUIMOD,49,104,241,-0.65,0
VISMODEGIB,IMIQUIMOD,73,104,241,0.36,1
VISMODEGIB,IMIQUIMOD,39,104,241,-0.22,0
CRIZOTINIB,IMIQUIMOD,65,46,241,1.2,1
CRIZOTINIB,IMIQUIMOD,7,46,241,5.99,1
CRIZOTINIB,IMIQUIMOD,10,46,241,-2.61,0
CRIZOTINIB,IMIQUIMOD,11,46,241,1.38,1
CRIZOTINIB,IMIQUIMOD,14,46,241,0.75,1
CRIZOTINIB,IMIQUIMOD,62,46,241,-0.4,0
CRIZOTINIB,IMIQUIMOD,42,46,241,0.33,1
CRIZOTINIB,IMIQUIMOD,35,46,241,3.52,1
CRIZOTINIB,IMIQUIMOD,36,46,241,1.56,1
CRIZOTINIB,IMIQUIMOD,50,46,241,0.41,1
CRIZOTINIB,IMIQUIMOD,41,46,241,-5.23,0
CRIZOTINIB,IMIQUIMOD,3,46,241,0.17,1
CRIZOTINIB,IMIQUIMOD,34,46,241,-2.19,0
CRIZOTINIB,IMIQUIMOD,56,46,241,4.22,1
CRIZOTINIB,IMIQUIMOD,16,46,241,2.77,1
CRIZOTINIB,IMIQUIMOD,33,46,241,-2.08,0
CRIZOTINIB,IMIQUIMOD,25,46,241,6.78,1
CRIZOTINIB,IMIQUIMOD,60,46,241,0.14,1
CRIZOTINIB,IMIQUIMOD,63,46,241,-0.79,0
CRIZOTINIB,IMIQUIMOD,58,46,241,-2.43,0
CRIZOTINIB,IMIQUIMOD,30,46,241,-4.85,0
CRIZOTINIB,IMIQUIMOD,51,46,241,-0.41,0
CRIZOTINIB,IMIQUIMOD,67,46,241,0.99,1
CRIZOTINIB,IMIQUIMOD,39,46,241,-0.52,0
CRIZOTINIB,IMIQUIMOD,73,46,241,-0.1,0
CRIZOTINIB,IMIQUIMOD,53,46,241,-0.87,0
CRIZOTINIB,IMIQUIMOD,5,46,241,-3.23,0
CRIZOTINIB,IMIQUIMOD,49,46,241,-0.16,0
CRIZOTINIB,IMIQUIMOD,21,46,241,-1.23,0
CRIZOTINIB,IMIQUIMOD,9,46,241,1.21,1
CRIZOTINIB,IMIQUIMOD,17,46,241,-0.68,0
CRIZOTINIB,IMIQUIMOD,43,46,241,0.27,1
CRIZOTINIB,IMIQUIMOD,64,46,241,-2.93,0
CRIZOTINIB,IMIQUIMOD,38,46,241,-1.89,0
CRIZOTINIB,IMIQUIMOD,57,46,241,6.86,1
CRIZOTINIB,IMIQUIMOD,46,46,241,-4.34,0
CRIZOTINIB,IMIQUIMOD,24,46,241,6.5,1
CRIZOTINIB,IMIQUIMOD,12,46,241,0.29,1
CRIZOTINIB,IMIQUIMOD,19,46,241,0.89,1
CRIZOTINIB,IMIQUIMOD,13,46,241,3.97,1
CRIZOTINIB,IMIQUIMOD,26,46,241,2.56,1
CRIZOTINIB,IMIQUIMOD,74,46,241,0.9,1
DEXRAZOXANE,PACLITAXEL,62,562,267,-14.86,0
DEXRAZOXANE,PACLITAXEL,42,562,267,-5.34,0
DEXRAZOXANE,PACLITAXEL,50,562,267,-10.95,0
DEXRAZOXANE,PACLITAXEL,35,562,267,-6.8,0
DEXRAZOXANE,PACLITAXEL,10,562,267,-0.52,0
DEXRAZOXANE,PACLITAXEL,65,562,267,-10.48,0
DEXRAZOXANE,PACLITAXEL,7,562,267,-9.94,0
DEXRAZOXANE,PACLITAXEL,14,562,267,-6.05,0
DEXRAZOXANE,PACLITAXEL,11,562,267,-11.0,0
DEXRAZOXANE,PACLITAXEL,33,562,267,-15.49,0
DEXRAZOXANE,PACLITAXEL,25,562,267,-7.89,0
DEXRAZOXANE,PACLITAXEL,16,562,267,-1.78,0
DEXRAZOXANE,PACLITAXEL,3,562,267,-5.5,0
DEXRAZOXANE,PACLITAXEL,41,562,267,-12.06,0
DEXRAZOXANE,PACLITAXEL,56,562,267,-6.39,0
DEXRAZOXANE,PACLITAXEL,34,562,267,-7.8,0
DEXRAZOXANE,PACLITAXEL,39,562,267,-12.66,0
DEXRAZOXANE,PACLITAXEL,73,562,267,-13.62,0
DEXRAZOXANE,PACLITAXEL,49,562,267,-7.17,0
DEXRAZOXANE,PACLITAXEL,53,562,267,-11.24,0
DEXRAZOXANE,PACLITAXEL,5,562,267,-7.86,0
DEXRAZOXANE,PACLITAXEL,63,562,267,0.95,1
DEXRAZOXANE,PACLITAXEL,60,562,267,-12.57,0
DEXRAZOXANE,PACLITAXEL,51,562,267,-7.67,0
DEXRAZOXANE,PACLITAXEL,67,562,267,-12.76,0
DEXRAZOXANE,PACLITAXEL,58,562,267,-13.25,0
DEXRAZOXANE,PACLITAXEL,30,562,267,-11.98,0
DEXRAZOXANE,PACLITAXEL,24,562,267,0.94,1
DEXRAZOXANE,PACLITAXEL,12,562,267,-3.29,0
DEXRAZOXANE,PACLITAXEL,46,562,267,-10.32,0
DEXRAZOXANE,PACLITAXEL,26,562,267,-7.37,0
DEXRAZOXANE,PACLITAXEL,74,562,267,-5.04,0
DEXRAZOXANE,PACLITAXEL,19,562,267,-11.85,0
DEXRAZOXANE,PACLITAXEL,13,562,267,-3.81,0
DEXRAZOXANE,PACLITAXEL,9,562,267,-1.78,0
DEXRAZOXANE,PACLITAXEL,17,562,267,-6.35,0
DEXRAZOXANE,PACLITAXEL,21,562,267,0.9,1
DEXRAZOXANE,PACLITAXEL,38,562,267,-4.44,0
DEXRAZOXANE,PACLITAXEL,57,562,267,-6.84,0
DEXRAZOXANE,PACLITAXEL,43,562,267,-8.26,0
DEXRAZOXANE,PACLITAXEL,64,562,267,-12.93,0
GEFITINIB,DACARBAZINE,62,446,404,-5.46,0
GEFITINIB,DACARBAZINE,42,446,404,0.18,1
GEFITINIB,DACARBAZINE,36,446,404,-5.39,0
GEFITINIB,DACARBAZINE,50,446,404,2.65,1
GEFITINIB,DACARBAZINE,35,446,404,-5.5,0
GEFITINIB,DACARBAZINE,10,446,404,2.27,1
GEFITINIB,DACARBAZINE,65,446,404,3.4,1
GEFITINIB,DACARBAZINE,7,446,404,-5.77,0
GEFITINIB,DACARBAZINE,14,446,404,-8.41,0
GEFITINIB,DACARBAZINE,11,446,404,-2.59,0
GEFITINIB,DACARBAZINE,33,446,404,-2.5,0
GEFITINIB,DACARBAZINE,25,446,404,4.75,1
GEFITINIB,DACARBAZINE,16,446,404,-3.2,0
GEFITINIB,DACARBAZINE,3,446,404,-1.73,0
GEFITINIB,DACARBAZINE,41,446,404,-3.17,0
GEFITINIB,DACARBAZINE,56,446,404,0.71,1
GEFITINIB,DACARBAZINE,34,446,404,-0.51,0
GEFITINIB,DACARBAZINE,39,446,404,9.46,1
GEFITINIB,DACARBAZINE,73,446,404,-9.69,0
GEFITINIB,DACARBAZINE,49,446,404,-5.68,0
GEFITINIB,DACARBAZINE,53,446,404,21.1,1
GEFITINIB,DACARBAZINE,5,446,404,-2.04,0
GEFITINIB,DACARBAZINE,63,446,404,0.51,1
GEFITINIB,DACARBAZINE,60,446,404,0.96,1
GEFITINIB,DACARBAZINE,51,446,404,-4.04,0
GEFITINIB,DACARBAZINE,67,446,404,-5.99,0
GEFITINIB,DACARBAZINE,58,446,404,-0.2,0
GEFITINIB,DACARBAZINE,30,446,404,-8.41,0
GEFITINIB,DACARBAZINE,24,446,404,-1.33,0
GEFITINIB,DACARBAZINE,12,446,404,-7.77,0
GEFITINIB,DACARBAZINE,46,446,404,-3.9,0
GEFITINIB,DACARBAZINE,26,446,404,3.59,1
GEFITINIB,DACARBAZINE,74,446,404,-2.05,0
GEFITINIB,DACARBAZINE,19,446,404,-2.58,0
GEFITINIB,DACARBAZINE,13,446,404,-8.49,0
GEFITINIB,DACARBAZINE,9,446,404,-7.83,0
GEFITINIB,DACARBAZINE,17,446,404,-3.45,0
GEFITINIB,DACARBAZINE,21,446,404,-4.53,0
GEFITINIB,DACARBAZINE,38,446,404,-9.61,0
GEFITINIB,DACARBAZINE,57,446,404,-2.62,0
GEFITINIB,DACARBAZINE,43,446,404,-7.08,0
GEFITINIB,DACARBAZINE,64,446,404,2.79,1
MITOXANTRONE,AMIFOSTINE,24,315,495,11.81,1
CABAZITAXEL,AMIFOSTINE,64,123,495,-4.51,0
CABAZITAXEL,AMIFOSTINE,43,123,495,-1.98,0
CABAZITAXEL,AMIFOSTINE,57,123,495,-1.52,0
CABAZITAXEL,AMIFOSTINE,38,123,495,-1.52,0
CABAZITAXEL,AMIFOSTINE,21,123,495,0.67,1
CABAZITAXEL,AMIFOSTINE,17,123,495,-1.33,0
CABAZITAXEL,AMIFOSTINE,9,123,495,2.56,1
CABAZITAXEL,AMIFOSTINE,13,123,495,14.69,1
CABAZITAXEL,AMIFOSTINE,19,123,495,6.45,1
CABAZITAXEL,AMIFOSTINE,74,123,495,-0.9,0
CABAZITAXEL,AMIFOSTINE,26,123,495,4.7,1
CABAZITAXEL,AMIFOSTINE,46,123,495,8.06,1
CABAZITAXEL,AMIFOSTINE,12,123,495,-1.16,0
CABAZITAXEL,AMIFOSTINE,24,123,495,9.62,1
CABAZITAXEL,AMIFOSTINE,30,123,495,0.73,1
CABAZITAXEL,AMIFOSTINE,58,123,495,-0.82,0
CABAZITAXEL,AMIFOSTINE,67,123,495,2.84,1
CABAZITAXEL,AMIFOSTINE,51,123,495,0.17,1
CABAZITAXEL,AMIFOSTINE,60,123,495,8.45,1
CABAZITAXEL,AMIFOSTINE,63,123,495,10.09,1
CABAZITAXEL,AMIFOSTINE,5,123,495,-3.81,0
CABAZITAXEL,AMIFOSTINE,53,123,495,-8.62,0
CABAZITAXEL,AMIFOSTINE,49,123,495,-4.91,0
CABAZITAXEL,AMIFOSTINE,73,123,495,-2.75,0
CABAZITAXEL,AMIFOSTINE,39,123,495,-2.95,0
CABAZITAXEL,AMIFOSTINE,34,123,495,7.03,1
CABAZITAXEL,AMIFOSTINE,56,123,495,1.77,1
CABAZITAXEL,AMIFOSTINE,41,123,495,1.74,1
CABAZITAXEL,AMIFOSTINE,3,123,495,-5.65,0
CABAZITAXEL,AMIFOSTINE,16,123,495,-1.77,0
CABAZITAXEL,AMIFOSTINE,25,123,495,1.18,1
CABAZITAXEL,AMIFOSTINE,33,123,495,-3.41,0
CABAZITAXEL,AMIFOSTINE,11,123,495,-2.55,0
CABAZITAXEL,AMIFOSTINE,14,123,495,1.36,1
CABAZITAXEL,AMIFOSTINE,7,123,495,3.04,1
CABAZITAXEL,AMIFOSTINE,65,123,495,6.55,1
CABAZITAXEL,AMIFOSTINE,10,123,495,3.6,1
CABAZITAXEL,AMIFOSTINE,35,123,495,-1.07,0
CABAZITAXEL,AMIFOSTINE,50,123,495,-0.95,0
CABAZITAXEL,AMIFOSTINE,36,123,495,-5.81,0
CABAZITAXEL,AMIFOSTINE,42,123,495,9.5,1
CABAZITAXEL,AMIFOSTINE,62,123,495,2.39,1
VANDETANIB,AMIFOSTINE,3,344,495,0.41,1
VANDETANIB,AMIFOSTINE,41,344,495,-9.56,0
VANDETANIB,AMIFOSTINE,56,344,495,3.09,1
VANDETANIB,AMIFOSTINE,34,344,495,-3.59,0
VANDETANIB,AMIFOSTINE,25,344,495,6.35,1
VANDETANIB,AMIFOSTINE,33,344,495,-2.8,0
VANDETANIB,AMIFOSTINE,16,344,495,1.15,1
VANDETANIB,AMIFOSTINE,10,344,495,1.13,1
VANDETANIB,AMIFOSTINE,7,344,495,-0.14,0
VANDETANIB,AMIFOSTINE,65,344,495,-1.39,0
VANDETANIB,AMIFOSTINE,14,344,495,-6.77,0
VANDETANIB,AMIFOSTINE,11,344,495,0.43,1
VANDETANIB,AMIFOSTINE,42,344,495,-6.17,0
VANDETANIB,AMIFOSTINE,62,344,495,-1.08,0
VANDETANIB,AMIFOSTINE,50,344,495,1.7,1
VANDETANIB,AMIFOSTINE,36,344,495,-1.74,0
VANDETANIB,AMIFOSTINE,35,344,495,2.39,1
VANDETANIB,AMIFOSTINE,17,344,495,-2.09,0
VANDETANIB,AMIFOSTINE,9,344,495,-2.95,0
VANDETANIB,AMIFOSTINE,21,344,495,-0.58,0
VANDETANIB,AMIFOSTINE,57,344,495,5.05,1
VANDETANIB,AMIFOSTINE,38,344,495,3.66,1
VANDETANIB,AMIFOSTINE,64,344,495,-2.5,0
VANDETANIB,AMIFOSTINE,43,344,495,-2.43,0
VANDETANIB,AMIFOSTINE,12,344,495,-2.44,0
VANDETANIB,AMIFOSTINE,24,344,495,33.04,1
VANDETANIB,AMIFOSTINE,46,344,495,-0.23,0
VANDETANIB,AMIFOSTINE,74,344,495,-1.83,0
VANDETANIB,AMIFOSTINE,26,344,495,-0.09,0
VANDETANIB,AMIFOSTINE,13,344,495,1.31,1
VANDETANIB,AMIFOSTINE,19,344,495,-2.48,0
VANDETANIB,AMIFOSTINE,63,344,495,9.66,1
VANDETANIB,AMIFOSTINE,60,344,495,-4.08,0
VANDETANIB,AMIFOSTINE,67,344,495,0.59,1
VANDETANIB,AMIFOSTINE,51,344,495,-4.43,0
VANDETANIB,AMIFOSTINE,30,344,495,0.37,1
VANDETANIB,AMIFOSTINE,58,344,495,-7.01,0
VANDETANIB,AMIFOSTINE,73,344,495,-1.07,0
VANDETANIB,AMIFOSTINE,39,344,495,-0.43,0
VANDETANIB,AMIFOSTINE,49,344,495,-4.52,0
VANDETANIB,AMIFOSTINE,5,344,495,-1.63,0
VANDETANIB,AMIFOSTINE,53,344,495,4.89,1
PEMETREXED,DACARBAZINE,41,459,404,-9.47,0
PEMETREXED,DACARBAZINE,3,459,404,-2.83,0
PEMETREXED,DACARBAZINE,34,459,404,-2.24,0
PEMETREXED,DACARBAZINE,56,459,404,-4.85,0
PEMETREXED,DACARBAZINE,16,459,404,-1.71,0
PEMETREXED,DACARBAZINE,33,459,404,-5.32,0
PEMETREXED,DACARBAZINE,25,459,404,5.87,1
PEMETREXED,DACARBAZINE,65,459,404,-0.51,0
PEMETREXED,DACARBAZINE,7,459,404,-2.18,0
PEMETREXED,DACARBAZINE,10,459,404,2.41,1
PEMETREXED,DACARBAZINE,11,459,404,-7.6,0
PEMETREXED,DACARBAZINE,14,459,404,-0.7,0
PEMETREXED,DACARBAZINE,62,459,404,-3.06,0
PEMETREXED,DACARBAZINE,42,459,404,-10.75,0
PEMETREXED,DACARBAZINE,35,459,404,-4.86,0
PEMETREXED,DACARBAZINE,36,459,404,-2.14,0
PEMETREXED,DACARBAZINE,50,459,404,7.61,1
PEMETREXED,DACARBAZINE,21,459,404,-0.92,0
PEMETREXED,DACARBAZINE,9,459,404,1.8,1
PEMETREXED,DACARBAZINE,17,459,404,-2.19,0
PEMETREXED,DACARBAZINE,43,459,404,-3.28,0
PEMETREXED,DACARBAZINE,64,459,404,4.56,1
PEMETREXED,DACARBAZINE,38,459,404,-8.51,0
PEMETREXED,DACARBAZINE,57,459,404,0.76,1
PEMETREXED,DACARBAZINE,46,459,404,-2.35,0
PEMETREXED,DACARBAZINE,24,459,404,-7.36,0
PEMETREXED,DACARBAZINE,12,459,404,-2.95,0
PEMETREXED,DACARBAZINE,19,459,404,-9.73,0
PEMETREXED,DACARBAZINE,13,459,404,-1.2,0
PEMETREXED,DACARBAZINE,26,459,404,-1.34,0
PEMETREXED,DACARBAZINE,74,459,404,-2.99,0
PEMETREXED,DACARBAZINE,60,459,404,-5.55,0
PEMETREXED,DACARBAZINE,63,459,404,0.86,1
PEMETREXED,DACARBAZINE,58,459,404,-3.35,0
PEMETREXED,DACARBAZINE,30,459,404,-3.79,0
PEMETREXED,DACARBAZINE,51,459,404,-0.62,0
PEMETREXED,DACARBAZINE,67,459,404,-10.84,0
PEMETREXED,DACARBAZINE,39,459,404,-9.36,0
PEMETREXED,DACARBAZINE,73,459,404,-2.21,0
PEMETREXED,DACARBAZINE,53,459,404,18.05,1
PEMETREXED,DACARBAZINE,5,459,404,1.17,1
PEMETREXED,DACARBAZINE,49,459,404,-0.3,0
MITOXANTRONE,MEGESTROL ACETATE,50,315,656,12.45,1
MITOXANTRONE,MEGESTROL ACETATE,36,315,656,4.22,1
MITOXANTRONE,MEGESTROL ACETATE,35,315,656,4.84,1
MITOXANTRONE,MEGESTROL ACETATE,42,315,656,1.15,1
MITOXANTRONE,MEGESTROL ACETATE,62,315,656,10.72,1
MITOXANTRONE,MEGESTROL ACETATE,14,315,656,8.46,1
MITOXANTRONE,MEGESTROL ACETATE,11,315,656,13.06,1
MITOXANTRONE,MEGESTROL ACETATE,10,315,656,6.26,1
MITOXANTRONE,MEGESTROL ACETATE,7,315,656,5.12,1
MITOXANTRONE,MEGESTROL ACETATE,65,315,656,2.63,1
MITOXANTRONE,MEGESTROL ACETATE,25,315,656,10.71,1
MITOXANTRONE,MEGESTROL ACETATE,33,315,656,7.46,1
MITOXANTRONE,MEGESTROL ACETATE,16,315,656,12.41,1
MITOXANTRONE,MEGESTROL ACETATE,56,315,656,8.71,1
MITOXANTRONE,MEGESTROL ACETATE,34,315,656,12.37,1
MITOXANTRONE,MEGESTROL ACETATE,3,315,656,8.02,1
MITOXANTRONE,MEGESTROL ACETATE,41,315,656,0.26,1
MITOXANTRONE,MEGESTROL ACETATE,49,315,656,3.78,1
MITOXANTRONE,MEGESTROL ACETATE,5,315,656,11.29,1
MITOXANTRONE,MEGESTROL ACETATE,53,315,656,8.52,1
MITOXANTRONE,MEGESTROL ACETATE,73,315,656,9.67,1
MITOXANTRONE,MEGESTROL ACETATE,39,315,656,6.77,1
MITOXANTRONE,MEGESTROL ACETATE,67,315,656,7.58,1
MITOXANTRONE,MEGESTROL ACETATE,51,315,656,0.01,1
